tijdstip;locatie;component;waarde;LKI
2015-08-14 16:00:00+02:00;Den Haag-Bleriotlaan;O3;80,21;6
2015-08-14 17:00:00+02:00;Den Haag-Bleriotlaan;NO;2,3;1
2015-08-14 17:00:00+02:00;Den Haag-Bleriotlaan;O3;80,93;6
2015-08-14 17:00:00+02:00;Den Haag-Bleriotlaan;NO2;14,22;2
2015-08-14 17:00:00+02:00;Den Haag-Bleriotlaan;PM10;30,03;4
2015-08-14 18:00:00+02:00;Den Haag-Bleriotlaan;PM10;30,03;4
2015-08-14 18:00:00+02:00;Den Haag-Bleriotlaan;NO;2,06;1
2015-08-14 18:00:00+02:00;Den Haag-Bleriotlaan;NO2;18,79;2
2015-08-14 18:00:00+02:00;Den Haag-Bleriotlaan;O3;84,03;6
2015-08-14 19:00:00+02:00;Den Haag-Bleriotlaan;NO2;22,81;3
2015-08-14 19:00:00+02:00;Den Haag-Bleriotlaan;PM10;45,39;5
2015-08-14 19:00:00+02:00;Den Haag-Bleriotlaan;O3;82,34;6
2015-08-14 19:00:00+02:00;Den Haag-Bleriotlaan;NO;1,86;1
2015-08-14 20:00:00+02:00;Den Haag-Bleriotlaan;O3;88,57;6
2015-08-14 20:00:00+02:00;Den Haag-Bleriotlaan;NO;1,23;1
2015-08-14 20:00:00+02:00;Den Haag-Bleriotlaan;PM10;23,63;3
2015-08-14 20:00:00+02:00;Den Haag-Bleriotlaan;NO2;18,11;2
2015-08-14 21:00:00+02:00;Den Haag-Bleriotlaan;NO;0,56;1
2015-08-14 21:00:00+02:00;Den Haag-Bleriotlaan;PM10;22,35;3
2015-08-14 21:00:00+02:00;Den Haag-Bleriotlaan;O3;84,35;6
2015-08-14 21:00:00+02:00;Den Haag-Bleriotlaan;NO2;18,79;2
2015-08-14 22:00:00+02:00;Den Haag-Bleriotlaan;PM10;33,87;4
2015-08-14 22:00:00+02:00;Den Haag-Bleriotlaan;NO;0,87;1
2015-08-14 22:00:00+02:00;Den Haag-Bleriotlaan;O3;64,19;5
2015-08-14 22:00:00+02:00;Den Haag-Bleriotlaan;NO2;26,94;3
2015-08-14 23:00:00+02:00;Den Haag-Bleriotlaan;NO;1,11;1
2015-08-14 23:00:00+02:00;Den Haag-Bleriotlaan;NO2;25,25;3
2015-08-14 23:00:00+02:00;Den Haag-Bleriotlaan;O3;51,9;4
2015-08-14 23:00:00+02:00;Den Haag-Bleriotlaan;PM10;23,63;3
2015-08-15 00:00:00+02:00;Den Haag-Bleriotlaan;PM10;14,67;2
2015-08-15 00:00:00+02:00;Den Haag-Bleriotlaan;NO;2,75;1
2015-08-15 00:00:00+02:00;Den Haag-Bleriotlaan;NO2;53,17;5
2015-08-15 00:00:00+02:00;Den Haag-Bleriotlaan;O3;14,55;1
2015-08-15 01:00:00+02:00;Den Haag-Bleriotlaan;PM10;18,51;2
2015-08-15 01:00:00+02:00;Den Haag-Bleriotlaan;O3;3,77;1
2015-08-15 01:00:00+02:00;Den Haag-Bleriotlaan;NO;5,93;1
2015-08-15 01:00:00+02:00;Den Haag-Bleriotlaan;NO2;57,51;5
2015-08-15 02:00:00+02:00;Den Haag-Bleriotlaan;O3;6,05;1
2015-08-15 02:00:00+02:00;Den Haag-Bleriotlaan;PM10;14,67;2
2015-08-15 02:00:00+02:00;Den Haag-Bleriotlaan;NO2;49,93;5
2015-08-15 02:00:00+02:00;Den Haag-Bleriotlaan;NO;2,83;1
2015-08-15 03:00:00+02:00;Den Haag-Bleriotlaan;NO2;27,89;3
2015-08-15 03:00:00+02:00;Den Haag-Bleriotlaan;PM10;6,99;1
2015-08-15 03:00:00+02:00;Den Haag-Bleriotlaan;NO;1,22;1
2015-08-15 03:00:00+02:00;Den Haag-Bleriotlaan;O3;49,9;4
2015-08-15 04:00:00+02:00;Den Haag-Bleriotlaan;PM10;4,43;1
2015-08-15 04:00:00+02:00;Den Haag-Bleriotlaan;NO;0,26;1
2015-08-15 04:00:00+02:00;Den Haag-Bleriotlaan;NO2;21,67;3
2015-08-15 04:00:00+02:00;Den Haag-Bleriotlaan;O3;59,19;4
2015-08-15 05:00:00+02:00;Den Haag-Bleriotlaan;PM10;0,59;1
2015-08-15 05:00:00+02:00;Den Haag-Bleriotlaan;O3;32,07;3
2015-08-15 05:00:00+02:00;Den Haag-Bleriotlaan;NO;0,62;1
2015-08-15 05:00:00+02:00;Den Haag-Bleriotlaan;NO2;31,78;4
2015-08-15 06:00:00+02:00;Den Haag-Bleriotlaan;NO;0,44;1
2015-08-15 06:00:00+02:00;Den Haag-Bleriotlaan;O3;38,39;3
2015-08-15 06:00:00+02:00;Den Haag-Bleriotlaan;PM10;4,43;1
2015-08-15 06:00:00+02:00;Den Haag-Bleriotlaan;NO2;19,1;2
2015-08-15 07:00:00+02:00;Den Haag-Bleriotlaan;NO;7,05;1
2015-08-15 07:00:00+02:00;Den Haag-Bleriotlaan;NO2;45,27;5
2015-08-15 07:00:00+02:00;Den Haag-Bleriotlaan;O3;11,23;1
2015-08-15 07:00:00+02:00;Den Haag-Bleriotlaan;PM10;14,67;2
2015-08-15 08:00:00+02:00;Den Haag-Bleriotlaan;NO2;48,3;5
2015-08-15 08:00:00+02:00;Den Haag-Bleriotlaan;PM10;14,67;2
2015-08-15 08:00:00+02:00;Den Haag-Bleriotlaan;O3;13,85;1
2015-08-15 08:00:00+02:00;Den Haag-Bleriotlaan;NO;7,84;1
2015-08-15 09:00:00+02:00;Den Haag-Bleriotlaan;NO2;21,68;3
2015-08-15 09:00:00+02:00;Den Haag-Bleriotlaan;O3;35,94;3
2015-08-15 09:00:00+02:00;Den Haag-Bleriotlaan;PM10;10,83;2
2015-08-15 09:00:00+02:00;Den Haag-Bleriotlaan;NO;3,22;1
2015-08-15 10:00:00+02:00;Den Haag-Bleriotlaan;NO;2,36;1
2015-08-15 10:00:00+02:00;Den Haag-Bleriotlaan;O3;41,05;4
2015-08-15 10:00:00+02:00;Den Haag-Bleriotlaan;NO2;12,13;2
2015-08-15 11:00:00+02:00;Den Haag-Bleriotlaan;PM10;8,27;1
2015-08-15 11:00:00+02:00;Den Haag-Bleriotlaan;O3;37,38;3
2015-08-15 11:00:00+02:00;Den Haag-Bleriotlaan;NO2;13,66;2
2015-08-15 11:00:00+02:00;Den Haag-Bleriotlaan;NO;2,75;1
2015-08-15 12:00:00+02:00;Den Haag-Bleriotlaan;PM10;6,99;1
2015-08-15 12:00:00+02:00;Den Haag-Bleriotlaan;NO;2,33;1
2015-08-15 12:00:00+02:00;Den Haag-Bleriotlaan;NO2;14,09;2
2015-08-15 12:00:00+02:00;Den Haag-Bleriotlaan;O3;44,5;4
2015-08-15 13:00:00+02:00;Den Haag-Bleriotlaan;NO2;11,55;2
2015-08-15 13:00:00+02:00;Den Haag-Bleriotlaan;NO;1,79;1
2015-08-15 13:00:00+02:00;Den Haag-Bleriotlaan;O3;61,71;5
2015-08-15 14:00:00+02:00;Den Haag-Bleriotlaan;PM10;1,87;1
2015-08-15 14:00:00+02:00;Den Haag-Bleriotlaan;NO;1,37;1
2015-08-15 14:00:00+02:00;Den Haag-Bleriotlaan;O3;68,91;5
2015-08-15 14:00:00+02:00;Den Haag-Bleriotlaan;NO2;8,07;1
2015-08-15 15:00:00+02:00;Den Haag-Bleriotlaan;PM10;12,11;2
2015-08-15 15:00:00+02:00;Den Haag-Bleriotlaan;NO;1,13;1
2015-08-15 15:00:00+02:00;Den Haag-Bleriotlaan;O3;71,2;5
2015-08-15 15:00:00+02:00;Den Haag-Bleriotlaan;NO2;8,59;1
2015-08-15 16:00:00+02:00;Den Haag-Bleriotlaan;O3;71,27;5
2015-08-15 16:00:00+02:00;Den Haag-Bleriotlaan;NO2;8,59;1
2015-08-15 16:00:00+02:00;Den Haag-Bleriotlaan;PM10;9,55;1
2015-08-15 16:00:00+02:00;Den Haag-Bleriotlaan;NO;1,06;1
2015-08-15 17:00:00+02:00;Den Haag-Bleriotlaan;O3;70,43;5
2015-08-15 17:00:00+02:00;Den Haag-Bleriotlaan;NO;0,68;1
2015-08-15 17:00:00+02:00;Den Haag-Bleriotlaan;NO2;7,22;1
2015-08-15 17:00:00+02:00;Den Haag-Bleriotlaan;PM10;3,15;1
2015-08-15 18:00:00+02:00;Den Haag-Bleriotlaan;O3;67,31;5
2015-08-15 18:00:00+02:00;Den Haag-Bleriotlaan;NO;0,67;1
2015-08-15 18:00:00+02:00;Den Haag-Bleriotlaan;PM10;44,11;4
2015-08-15 18:00:00+02:00;Den Haag-Bleriotlaan;NO2;9,51;1
2015-08-15 19:00:00+02:00;Den Haag-Bleriotlaan;NO;0,54;1
2015-08-15 19:00:00+02:00;Den Haag-Bleriotlaan;O3;69,16;5
2015-08-15 19:00:00+02:00;Den Haag-Bleriotlaan;NO2;10,55;2
2015-08-15 20:00:00+02:00;Den Haag-Bleriotlaan;PM10;19,79;2
2015-08-15 20:00:00+02:00;Den Haag-Bleriotlaan;NO2;9,54;1
2015-08-15 20:00:00+02:00;Den Haag-Bleriotlaan;O3;71,16;5
2015-08-15 20:00:00+02:00;Den Haag-Bleriotlaan;NO;0,32;1
2015-08-15 21:00:00+02:00;Den Haag-Bleriotlaan;NO;0,19;1
2015-08-15 21:00:00+02:00;Den Haag-Bleriotlaan;NO2;8,03;1
2015-08-15 21:00:00+02:00;Den Haag-Bleriotlaan;O3;67,72;5
2015-08-15 21:00:00+02:00;Den Haag-Bleriotlaan;PM10;13,39;2
2015-08-15 22:00:00+02:00;Den Haag-Bleriotlaan;NO2;7,5;1
2015-08-15 22:00:00+02:00;Den Haag-Bleriotlaan;NO;0,25;1
2015-08-15 22:00:00+02:00;Den Haag-Bleriotlaan;O3;63,61;5
2015-08-15 23:00:00+02:00;Den Haag-Bleriotlaan;O3;63,09;5
2015-08-15 23:00:00+02:00;Den Haag-Bleriotlaan;NO2;6,13;1
2015-08-15 23:00:00+02:00;Den Haag-Bleriotlaan;NO;0,07;1
2015-08-15 23:00:00+02:00;Den Haag-Bleriotlaan;PM10;17,23;2
2015-08-16 00:00:00+02:00;Den Haag-Bleriotlaan;O3;59,46;4
2015-08-16 00:00:00+02:00;Den Haag-Bleriotlaan;PM10;10,83;2
2015-08-16 00:00:00+02:00;Den Haag-Bleriotlaan;NO2;7,84;1
2015-08-16 01:00:00+02:00;Den Haag-Bleriotlaan;NO2;9,71;1
2015-08-16 01:00:00+02:00;Den Haag-Bleriotlaan;O3;60,33;5
2015-08-16 01:00:00+02:00;Den Haag-Bleriotlaan;PM10;9,55;1
2015-08-16 01:00:00+02:00;Den Haag-Bleriotlaan;NO;0,1;1
2015-08-16 02:00:00+02:00;Den Haag-Bleriotlaan;NO2;9,79;1
2015-08-16 02:00:00+02:00;Den Haag-Bleriotlaan;NO;0,3;1
2015-08-16 02:00:00+02:00;Den Haag-Bleriotlaan;O3;59,46;4
2015-08-16 02:00:00+02:00;Den Haag-Bleriotlaan;PM10;1,87;1
2015-08-16 03:00:00+02:00;Den Haag-Bleriotlaan;NO;0,16;1
2015-08-16 03:00:00+02:00;Den Haag-Bleriotlaan;O3;58,41;4
2015-08-16 03:00:00+02:00;Den Haag-Bleriotlaan;NO2;8,51;1
2015-08-16 03:00:00+02:00;Den Haag-Bleriotlaan;PM10;17,23;2
2015-08-16 04:00:00+02:00;Den Haag-Bleriotlaan;PM10;5,71;1
2015-08-16 04:00:00+02:00;Den Haag-Bleriotlaan;NO;0,0;1
2015-08-16 04:00:00+02:00;Den Haag-Bleriotlaan;O3;60,37;5
2015-08-16 04:00:00+02:00;Den Haag-Bleriotlaan;NO2;5,23;1
2015-08-16 05:00:00+02:00;Den Haag-Bleriotlaan;NO2;7,37;1
2015-08-16 05:00:00+02:00;Den Haag-Bleriotlaan;NO;0,08;1
2015-08-16 05:00:00+02:00;Den Haag-Bleriotlaan;O3;56,27;4
2015-08-16 06:00:00+02:00;Den Haag-Bleriotlaan;O3;54,94;4
2015-08-16 06:00:00+02:00;Den Haag-Bleriotlaan;NO2;5,64;1
2015-08-16 07:00:00+02:00;Den Haag-Bleriotlaan;O3;52,22;4
2015-08-16 07:00:00+02:00;Den Haag-Bleriotlaan;PM10;0,59;1
2015-08-16 07:00:00+02:00;Den Haag-Bleriotlaan;NO2;6,14;1
2015-08-16 08:00:00+02:00;Den Haag-Bleriotlaan;NO;0,15;1
2015-08-16 08:00:00+02:00;Den Haag-Bleriotlaan;O3;52,08;4
2015-08-16 08:00:00+02:00;Den Haag-Bleriotlaan;PM10;4,43;1
2015-08-16 08:00:00+02:00;Den Haag-Bleriotlaan;NO2;4,12;1
2015-08-16 09:00:00+02:00;Den Haag-Bleriotlaan;NO2;4,19;1
2015-08-16 09:00:00+02:00;Den Haag-Bleriotlaan;PM10;9,55;1
2015-08-16 09:00:00+02:00;Den Haag-Bleriotlaan;O3;52,61;4
2015-08-16 09:00:00+02:00;Den Haag-Bleriotlaan;NO;0,23;1
2015-08-16 10:00:00+02:00;Den Haag-Bleriotlaan;O3;54,81;4
2015-08-16 10:00:00+02:00;Den Haag-Bleriotlaan;PM10;10,83;2
2015-08-16 10:00:00+02:00;Den Haag-Bleriotlaan;NO;0,74;1
2015-08-16 10:00:00+02:00;Den Haag-Bleriotlaan;NO2;4,86;1
2015-08-16 11:00:00+02:00;Den Haag-Bleriotlaan;PM10;9,55;1
2015-08-16 11:00:00+02:00;Den Haag-Bleriotlaan;NO2;5,0;1
2015-08-16 11:00:00+02:00;Den Haag-Bleriotlaan;NO;0,75;1
2015-08-16 11:00:00+02:00;Den Haag-Bleriotlaan;O3;54,93;4
2015-08-16 12:00:00+02:00;Den Haag-Bleriotlaan;PM10;8,27;1
2015-08-16 12:00:00+02:00;Den Haag-Bleriotlaan;NO;0,64;1
2015-08-16 12:00:00+02:00;Den Haag-Bleriotlaan;O3;55,55;4
2015-08-16 12:00:00+02:00;Den Haag-Bleriotlaan;NO2;3,85;1
2015-08-16 13:00:00+02:00;Den Haag-Bleriotlaan;O3;57,71;4
2015-08-16 13:00:00+02:00;Den Haag-Bleriotlaan;PM10;12,11;2
2015-08-16 13:00:00+02:00;Den Haag-Bleriotlaan;NO;0,68;1
2015-08-16 13:00:00+02:00;Den Haag-Bleriotlaan;NO2;3,79;1
2015-08-16 14:00:00+02:00;Den Haag-Bleriotlaan;NO2;4,77;1
2015-08-16 14:00:00+02:00;Den Haag-Bleriotlaan;O3;59,73;4
2015-08-16 14:00:00+02:00;Den Haag-Bleriotlaan;NO;0,85;1
2015-08-16 14:00:00+02:00;Den Haag-Bleriotlaan;PM10;12,11;2
2015-08-16 15:00:00+02:00;Den Haag-Bleriotlaan;O3;61,8;5
2015-08-16 15:00:00+02:00;Den Haag-Bleriotlaan;PM10;12,11;2
2015-08-16 15:00:00+02:00;Den Haag-Bleriotlaan;NO;0,94;1
2015-08-16 15:00:00+02:00;Den Haag-Bleriotlaan;NO2;4,98;1
2015-08-16 16:00:00+02:00;Den Haag-Bleriotlaan;O3;66,01;5
2015-08-16 16:00:00+02:00;Den Haag-Bleriotlaan;NO2;4,73;1
2015-08-16 16:00:00+02:00;Den Haag-Bleriotlaan;PM10;15,95;2
2015-08-16 16:00:00+02:00;Den Haag-Bleriotlaan;NO;0,69;1
2015-08-16 17:00:00+02:00;Den Haag-Bleriotlaan;O3;68,13;5
2015-08-16 17:00:00+02:00;Den Haag-Bleriotlaan;PM10;12,11;2
2015-08-16 17:00:00+02:00;Den Haag-Bleriotlaan;NO;0,51;1
2015-08-16 17:00:00+02:00;Den Haag-Bleriotlaan;NO2;4,72;1
2015-08-16 18:00:00+02:00;Den Haag-Bleriotlaan;O3;68,18;5
2015-08-16 18:00:00+02:00;Den Haag-Bleriotlaan;NO;0,6;1
2015-08-16 18:00:00+02:00;Den Haag-Bleriotlaan;NO2;4,98;1
2015-08-16 18:00:00+02:00;Den Haag-Bleriotlaan;PM10;15,95;2
2015-08-16 19:00:00+02:00;Den Haag-Bleriotlaan;O3;68,01;5
2015-08-16 19:00:00+02:00;Den Haag-Bleriotlaan;PM10;9,55;1
2015-08-16 19:00:00+02:00;Den Haag-Bleriotlaan;NO;0,39;1
2015-08-16 19:00:00+02:00;Den Haag-Bleriotlaan;NO2;5,19;1
2015-08-16 20:00:00+02:00;Den Haag-Bleriotlaan;NO2;5,29;1
2015-08-16 20:00:00+02:00;Den Haag-Bleriotlaan;NO;0,3;1
2015-08-16 20:00:00+02:00;Den Haag-Bleriotlaan;O3;66,58;5
2015-08-16 20:00:00+02:00;Den Haag-Bleriotlaan;PM10;13,39;2
2015-08-16 21:00:00+02:00;Den Haag-Bleriotlaan;O3;66,81;5
2015-08-16 21:00:00+02:00;Den Haag-Bleriotlaan;NO2;5,54;1
2015-08-16 21:00:00+02:00;Den Haag-Bleriotlaan;PM10;17,23;2
2015-08-16 21:00:00+02:00;Den Haag-Bleriotlaan;NO;0,26;1
2015-08-16 22:00:00+02:00;Den Haag-Bleriotlaan;O3;63,96;5
2015-08-16 22:00:00+02:00;Den Haag-Bleriotlaan;NO;0,14;1
2015-08-16 22:00:00+02:00;Den Haag-Bleriotlaan;PM10;13,39;2
2015-08-16 22:00:00+02:00;Den Haag-Bleriotlaan;NO2;7,07;1
2015-08-16 23:00:00+02:00;Den Haag-Bleriotlaan;PM10;14,67;2
2015-08-16 23:00:00+02:00;Den Haag-Bleriotlaan;NO;0,2;1
2015-08-16 23:00:00+02:00;Den Haag-Bleriotlaan;NO2;9,04;1
2015-08-16 23:00:00+02:00;Den Haag-Bleriotlaan;O3;53,31;4
2015-08-17 00:00:00+02:00;Den Haag-Bleriotlaan;PM10;6,99;1
2015-08-17 00:00:00+02:00;Den Haag-Bleriotlaan;NO;0,23;1
2015-08-17 00:00:00+02:00;Den Haag-Bleriotlaan;NO2;8,41;1
2015-08-17 00:00:00+02:00;Den Haag-Bleriotlaan;O3;51,87;4
2015-08-17 01:00:00+02:00;Den Haag-Bleriotlaan;NO;0,17;1
2015-08-17 01:00:00+02:00;Den Haag-Bleriotlaan;O3;48,48;4
2015-08-17 01:00:00+02:00;Den Haag-Bleriotlaan;PM10;3,15;1
2015-08-17 01:00:00+02:00;Den Haag-Bleriotlaan;NO2;9,26;1
2015-08-17 02:00:00+02:00;Den Haag-Bleriotlaan;NO2;8,45;1
2015-08-17 02:00:00+02:00;Den Haag-Bleriotlaan;PM10;8,27;1
2015-08-17 02:00:00+02:00;Den Haag-Bleriotlaan;O3;46,91;4
2015-08-17 02:00:00+02:00;Den Haag-Bleriotlaan;NO;0,34;1
2015-08-17 03:00:00+02:00;Den Haag-Bleriotlaan;NO;0,17;1
2015-08-17 03:00:00+02:00;Den Haag-Bleriotlaan;NO2;12,53;2
2015-08-17 03:00:00+02:00;Den Haag-Bleriotlaan;PM10;12,11;2
2015-08-17 03:00:00+02:00;Den Haag-Bleriotlaan;O3;43,7;4
2015-08-17 04:00:00+02:00;Den Haag-Bleriotlaan;PM10;6,99;1
2015-08-17 04:00:00+02:00;Den Haag-Bleriotlaan;NO2;8,3;1
2015-08-17 04:00:00+02:00;Den Haag-Bleriotlaan;NO;0,22;1
2015-08-17 04:00:00+02:00;Den Haag-Bleriotlaan;O3;47,96;4
2015-08-17 05:00:00+02:00;Den Haag-Bleriotlaan;PM10;12,11;2
2015-08-17 05:00:00+02:00;Den Haag-Bleriotlaan;NO2;2,55;1
2015-08-17 05:00:00+02:00;Den Haag-Bleriotlaan;O3;57,85;4
2015-08-17 06:00:00+02:00;Den Haag-Bleriotlaan;PM10;6,99;1
2015-08-17 06:00:00+02:00;Den Haag-Bleriotlaan;NO;0,27;1
2015-08-17 06:00:00+02:00;Den Haag-Bleriotlaan;O3;55,06;4
2015-08-17 06:00:00+02:00;Den Haag-Bleriotlaan;NO2;6,56;1
2015-08-17 07:00:00+02:00;Den Haag-Bleriotlaan;NO2;20,46;3
2015-08-17 07:00:00+02:00;Den Haag-Bleriotlaan;PM10;6,99;1
2015-08-17 07:00:00+02:00;Den Haag-Bleriotlaan;O3;42,95;4
2015-08-17 07:00:00+02:00;Den Haag-Bleriotlaan;NO;1,64;1
2015-08-17 08:00:00+02:00;Den Haag-Bleriotlaan;PM10;0,59;1
2015-08-17 08:00:00+02:00;Den Haag-Bleriotlaan;NO2;23,9;3
2015-08-17 08:00:00+02:00;Den Haag-Bleriotlaan;NO;2,74;1
2015-08-17 08:00:00+02:00;Den Haag-Bleriotlaan;O3;40,01;4
2015-08-17 09:00:00+02:00;Den Haag-Bleriotlaan;O3;37,29;3
2015-08-17 09:00:00+02:00;Den Haag-Bleriotlaan;PM10;18,51;2
2015-08-17 09:00:00+02:00;Den Haag-Bleriotlaan;NO;4,1;1
2015-08-17 09:00:00+02:00;Den Haag-Bleriotlaan;NO2;27,64;3
2015-08-17 10:00:00+02:00;Den Haag-Bleriotlaan;PM10;19,79;2
2015-08-17 10:00:00+02:00;Den Haag-Bleriotlaan;O3;40,09;4
2015-08-17 10:00:00+02:00;Den Haag-Bleriotlaan;NO2;24,97;3
2015-08-17 10:00:00+02:00;Den Haag-Bleriotlaan;NO;3,95;1
2015-08-17 11:00:00+02:00;Den Haag-Bleriotlaan;PM10;0,59;1
2015-08-17 11:00:00+02:00;Den Haag-Bleriotlaan;NO2;21,32;3
2015-08-17 11:00:00+02:00;Den Haag-Bleriotlaan;NO;3,42;1
2015-08-17 11:00:00+02:00;Den Haag-Bleriotlaan;O3;47,36;4
2015-08-17 12:00:00+02:00;Den Haag-Bleriotlaan;O3;48,81;4
2015-08-17 12:00:00+02:00;Den Haag-Bleriotlaan;NO;2,9;1
2015-08-17 12:00:00+02:00;Den Haag-Bleriotlaan;PM10;12,11;2
2015-08-17 12:00:00+02:00;Den Haag-Bleriotlaan;NO2;21,28;3
2015-08-17 13:00:00+02:00;Den Haag-Bleriotlaan;NO2;19,37;2
2015-08-17 13:00:00+02:00;Den Haag-Bleriotlaan;O3;53,37;4
2015-08-17 13:00:00+02:00;Den Haag-Bleriotlaan;NO;3,44;1
2015-08-17 13:00:00+02:00;Den Haag-Bleriotlaan;PM10;12,11;2
2015-08-17 14:00:00+02:00;Den Haag-Bleriotlaan;NO;2,62;1
2015-08-17 14:00:00+02:00;Den Haag-Bleriotlaan;PM10;3,15;1
2015-08-17 14:00:00+02:00;Den Haag-Bleriotlaan;O3;57,58;4
2015-08-17 14:00:00+02:00;Den Haag-Bleriotlaan;NO2;15,53;2
2015-08-17 15:00:00+02:00;Den Haag-Bleriotlaan;NO;2,85;1
2015-08-17 15:00:00+02:00;Den Haag-Bleriotlaan;PM10;9,55;1
2015-08-17 15:00:00+02:00;Den Haag-Bleriotlaan;O3;55,01;4
2015-08-17 15:00:00+02:00;Den Haag-Bleriotlaan;NO2;20,43;3
2015-08-17 16:00:00+02:00;Den Haag-Bleriotlaan;O3;58,1;4
2015-08-17 16:00:00+02:00;Den Haag-Bleriotlaan;NO;2,87;1
2015-08-17 16:00:00+02:00;Den Haag-Bleriotlaan;NO2;19,94;2
2015-08-17 17:00:00+02:00;Den Haag-Bleriotlaan;PM10;13,39;2
2015-08-17 17:00:00+02:00;Den Haag-Bleriotlaan;NO;2,75;1
2015-08-17 17:00:00+02:00;Den Haag-Bleriotlaan;O3;55,31;4
2015-08-17 17:00:00+02:00;Den Haag-Bleriotlaan;NO2;24,24;3
2015-08-17 18:00:00+02:00;Den Haag-Bleriotlaan;PM10;4,43;1
2015-08-17 18:00:00+02:00;Den Haag-Bleriotlaan;O3;60,17;5
2015-08-17 18:00:00+02:00;Den Haag-Bleriotlaan;NO2;18,48;2
2015-08-17 18:00:00+02:00;Den Haag-Bleriotlaan;NO;1,76;1
2015-08-17 19:00:00+02:00;Den Haag-Bleriotlaan;NO2;14,96;2
2015-08-17 19:00:00+02:00;Den Haag-Bleriotlaan;PM10;12,11;2
2015-08-17 19:00:00+02:00;Den Haag-Bleriotlaan;NO;1,26;1
2015-08-17 19:00:00+02:00;Den Haag-Bleriotlaan;O3;64,25;5
2015-08-17 20:00:00+02:00;Den Haag-Bleriotlaan;NO2;14,94;2
2015-08-17 20:00:00+02:00;Den Haag-Bleriotlaan;NO;0,79;1
2015-08-17 20:00:00+02:00;Den Haag-Bleriotlaan;O3;62,36;5
2015-08-17 20:00:00+02:00;Den Haag-Bleriotlaan;PM10;12,11;2
2015-08-17 21:00:00+02:00;Den Haag-Bleriotlaan;O3;64,88;5
2015-08-17 21:00:00+02:00;Den Haag-Bleriotlaan;NO;0,55;1
2015-08-17 21:00:00+02:00;Den Haag-Bleriotlaan;PM10;1,87;1
2015-08-17 21:00:00+02:00;Den Haag-Bleriotlaan;NO2;9,56;1
2015-08-17 22:00:00+02:00;Den Haag-Bleriotlaan;O3;64,29;5
2015-08-17 22:00:00+02:00;Den Haag-Bleriotlaan;NO2;8,54;1
2015-08-17 22:00:00+02:00;Den Haag-Bleriotlaan;NO;0,4;1
2015-08-17 22:00:00+02:00;Den Haag-Bleriotlaan;PM10;6,99;1
2015-08-17 23:00:00+02:00;Den Haag-Bleriotlaan;NO2;6,62;1
2015-08-17 23:00:00+02:00;Den Haag-Bleriotlaan;NO;0,36;1
2015-08-17 23:00:00+02:00;Den Haag-Bleriotlaan;PM10;5,71;1
2015-08-17 23:00:00+02:00;Den Haag-Bleriotlaan;O3;63,93;5
2015-08-18 00:00:00+02:00;Den Haag-Bleriotlaan;O3;62,78;5
2015-08-18 00:00:00+02:00;Den Haag-Bleriotlaan;PM10;13,39;2
2015-08-18 00:00:00+02:00;Den Haag-Bleriotlaan;NO;0,19;1
2015-08-18 00:00:00+02:00;Den Haag-Bleriotlaan;NO2;4,67;1
2015-08-18 01:00:00+02:00;Den Haag-Bleriotlaan;NO2;3,03;1
2015-08-18 01:00:00+02:00;Den Haag-Bleriotlaan;O3;63,38;5
2015-08-18 01:00:00+02:00;Den Haag-Bleriotlaan;PM10;9,55;1
2015-08-18 02:00:00+02:00;Den Haag-Bleriotlaan;NO2;2,38;1
2015-08-18 02:00:00+02:00;Den Haag-Bleriotlaan;PM10;8,27;1
2015-08-18 02:00:00+02:00;Den Haag-Bleriotlaan;O3;65,27;5
2015-08-18 02:00:00+02:00;Den Haag-Bleriotlaan;NO;0,32;1
2015-08-18 03:00:00+02:00;Den Haag-Bleriotlaan;PM10;3,15;1
2015-08-18 03:00:00+02:00;Den Haag-Bleriotlaan;NO2;2,41;1
2015-08-18 03:00:00+02:00;Den Haag-Bleriotlaan;O3;70,24;5
2015-08-18 03:00:00+02:00;Den Haag-Bleriotlaan;NO;0,03;1
2015-08-18 04:00:00+02:00;Den Haag-Bleriotlaan;NO;0,31;1
2015-08-18 04:00:00+02:00;Den Haag-Bleriotlaan;NO2;3,42;1
2015-08-18 04:00:00+02:00;Den Haag-Bleriotlaan;PM10;4,43;1
2015-08-18 05:00:00+02:00;Den Haag-Bleriotlaan;NO;0,15;1
2015-08-18 05:00:00+02:00;Den Haag-Bleriotlaan;NO2;4,0;1
2015-08-18 05:00:00+02:00;Den Haag-Bleriotlaan;PM10;5,71;1
2015-08-18 06:00:00+02:00;Den Haag-Bleriotlaan;PM10;17,23;2
2015-08-18 06:00:00+02:00;Den Haag-Bleriotlaan;NO;0,42;1
2015-08-18 06:00:00+02:00;Den Haag-Bleriotlaan;NO2;8,32;1
2015-08-18 07:00:00+02:00;Den Haag-Bleriotlaan;O3;53,05;4
2015-08-18 07:00:00+02:00;Den Haag-Bleriotlaan;NO;2,06;1
2015-08-18 07:00:00+02:00;Den Haag-Bleriotlaan;PM10;14,67;2
2015-08-18 07:00:00+02:00;Den Haag-Bleriotlaan;NO2;18,13;2
2015-08-18 08:00:00+02:00;Den Haag-Bleriotlaan;O3;55,32;4
2015-08-18 08:00:00+02:00;Den Haag-Bleriotlaan;NO;2,21;1
