tijdstip;locatie;component;waarde;LKI
2015-08-01 02:00:00+02:00;Den Haag-Rebecquestraat;NO2;18,43;2
2015-08-01 02:00:00+02:00;Den Haag-Rebecquestraat;PM10;17,23;2
2015-08-01 02:00:00+02:00;Den Haag-Rebecquestraat;O3;52,59;4
2015-08-01 02:00:00+02:00;Den Haag-Rebecquestraat;NO;0,67;1
2015-08-01 03:00:00+02:00;Den Haag-Rebecquestraat;NO2;20,94;3
2015-08-01 03:00:00+02:00;Den Haag-Rebecquestraat;NO;0,48;1
2015-08-01 03:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-01 03:00:00+02:00;Den Haag-Rebecquestraat;O3;47,34;4
2015-08-01 04:00:00+02:00;Den Haag-Rebecquestraat;NO;0,54;1
2015-08-01 04:00:00+02:00;Den Haag-Rebecquestraat;O3;46,12;4
2015-08-01 04:00:00+02:00;Den Haag-Rebecquestraat;PM10;19,79;2
2015-08-01 04:00:00+02:00;Den Haag-Rebecquestraat;NO2;19,28;2
2015-08-01 05:00:00+02:00;Den Haag-Rebecquestraat;NO2;19,28;2
2015-08-01 05:00:00+02:00;Den Haag-Rebecquestraat;O3;42,43;4
2015-08-01 05:00:00+02:00;Den Haag-Rebecquestraat;NO;0,62;1
2015-08-01 05:00:00+02:00;Den Haag-Rebecquestraat;PM10;18,51;2
2015-08-01 06:00:00+02:00;Den Haag-Rebecquestraat;NO2;18,97;2
2015-08-01 06:00:00+02:00;Den Haag-Rebecquestraat;O3;40,37;4
2015-08-01 06:00:00+02:00;Den Haag-Rebecquestraat;NO;1,19;1
2015-08-01 06:00:00+02:00;Den Haag-Rebecquestraat;PM10;18,51;2
2015-08-01 07:00:00+02:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-08-01 07:00:00+02:00;Den Haag-Rebecquestraat;O3;40,24;4
2015-08-01 07:00:00+02:00;Den Haag-Rebecquestraat;NO;2,57;1
2015-08-01 07:00:00+02:00;Den Haag-Rebecquestraat;NO2;20,12;3
2015-08-01 08:00:00+02:00;Den Haag-Rebecquestraat;PM10;14,67;2
2015-08-01 08:00:00+02:00;Den Haag-Rebecquestraat;NO;2,76;1
2015-08-01 08:00:00+02:00;Den Haag-Rebecquestraat;NO2;20,64;3
2015-08-01 08:00:00+02:00;Den Haag-Rebecquestraat;O3;39,3;3
2015-08-01 09:00:00+02:00;Den Haag-Rebecquestraat;PM10;24,91;3
2015-08-01 09:00:00+02:00;Den Haag-Rebecquestraat;O3;39,73;3
2015-08-01 09:00:00+02:00;Den Haag-Rebecquestraat;NO;4,17;1
2015-08-01 09:00:00+02:00;Den Haag-Rebecquestraat;NO2;25,97;3
2015-08-01 10:00:00+02:00;Den Haag-Rebecquestraat;PM10;14,67;2
2015-08-01 10:00:00+02:00;Den Haag-Rebecquestraat;NO;5,37;1
2015-08-01 10:00:00+02:00;Den Haag-Rebecquestraat;O3;44,05;4
2015-08-01 10:00:00+02:00;Den Haag-Rebecquestraat;NO2;26,74;3
2015-08-01 11:00:00+02:00;Den Haag-Rebecquestraat;O3;64,77;5
2015-08-01 11:00:00+02:00;Den Haag-Rebecquestraat;PM10;6,99;1
2015-08-01 11:00:00+02:00;Den Haag-Rebecquestraat;NO;3,75;1
2015-08-01 11:00:00+02:00;Den Haag-Rebecquestraat;NO2;21,3;3
2015-08-01 12:00:00+02:00;Den Haag-Rebecquestraat;NO;1,39;1
2015-08-01 12:00:00+02:00;Den Haag-Rebecquestraat;O3;94,83;6
2015-08-01 12:00:00+02:00;Den Haag-Rebecquestraat;PM10;18,51;2
2015-08-01 12:00:00+02:00;Den Haag-Rebecquestraat;NO2;9,02;1
2015-08-01 13:00:00+02:00;Den Haag-Rebecquestraat;NO;1,56;1
2015-08-01 13:00:00+02:00;Den Haag-Rebecquestraat;NO2;10,7;2
2015-08-01 13:00:00+02:00;Den Haag-Rebecquestraat;O3;100,46;7
2015-08-01 13:00:00+02:00;Den Haag-Rebecquestraat;PM10;15,95;2
2015-08-01 14:00:00+02:00;Den Haag-Rebecquestraat;O3;102,41;7
2015-08-01 14:00:00+02:00;Den Haag-Rebecquestraat;NO;1,88;1
2015-08-01 14:00:00+02:00;Den Haag-Rebecquestraat;NO2;15,02;2
2015-08-01 14:00:00+02:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-08-01 15:00:00+02:00;Den Haag-Rebecquestraat;PM10;9,55;1
2015-08-01 15:00:00+02:00;Den Haag-Rebecquestraat;NO;1,59;1
2015-08-01 15:00:00+02:00;Den Haag-Rebecquestraat;NO2;9,3;1
2015-08-01 15:00:00+02:00;Den Haag-Rebecquestraat;O3;105,84;7
2015-08-01 16:00:00+02:00;Den Haag-Rebecquestraat;NO2;7,33;1
2015-08-01 16:00:00+02:00;Den Haag-Rebecquestraat;PM10;14,67;2
2015-08-01 16:00:00+02:00;Den Haag-Rebecquestraat;O3;108,98;7
2015-08-01 16:00:00+02:00;Den Haag-Rebecquestraat;NO;1,0;1
2015-08-01 17:00:00+02:00;Den Haag-Rebecquestraat;NO;1,26;1
2015-08-01 17:00:00+02:00;Den Haag-Rebecquestraat;O3;115,91;7
2015-08-01 17:00:00+02:00;Den Haag-Rebecquestraat;PM10;24,91;3
2015-08-01 17:00:00+02:00;Den Haag-Rebecquestraat;NO2;9,16;1
2015-08-01 18:00:00+02:00;Den Haag-Rebecquestraat;O3;116,35;7
2015-08-01 18:00:00+02:00;Den Haag-Rebecquestraat;PM10;18,51;2
2015-08-01 18:00:00+02:00;Den Haag-Rebecquestraat;NO;0,81;1
2015-08-01 18:00:00+02:00;Den Haag-Rebecquestraat;NO2;6,63;1
2015-08-01 19:00:00+02:00;Den Haag-Rebecquestraat;NO2;5,8;1
2015-08-01 19:00:00+02:00;Den Haag-Rebecquestraat;O3;112,86;7
2015-08-01 19:00:00+02:00;Den Haag-Rebecquestraat;NO;0,75;1
2015-08-01 19:00:00+02:00;Den Haag-Rebecquestraat;PM10;6,99;1
2015-08-01 20:00:00+02:00;Den Haag-Rebecquestraat;NO2;3,83;1
2015-08-01 20:00:00+02:00;Den Haag-Rebecquestraat;NO;0,27;1
2015-08-01 20:00:00+02:00;Den Haag-Rebecquestraat;O3;111,71;7
2015-08-01 20:00:00+02:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-08-01 21:00:00+02:00;Den Haag-Rebecquestraat;NO;0,3;1
2015-08-01 21:00:00+02:00;Den Haag-Rebecquestraat;PM10;21,07;3
2015-08-01 21:00:00+02:00;Den Haag-Rebecquestraat;NO2;3,59;1
2015-08-01 21:00:00+02:00;Den Haag-Rebecquestraat;O3;111,66;7
2015-08-01 22:00:00+02:00;Den Haag-Rebecquestraat;NO2;10,12;2
2015-08-01 22:00:00+02:00;Den Haag-Rebecquestraat;NO;0,19;1
2015-08-01 22:00:00+02:00;Den Haag-Rebecquestraat;PM10;21,07;3
2015-08-01 22:00:00+02:00;Den Haag-Rebecquestraat;O3;108,28;7
2015-08-01 23:00:00+02:00;Den Haag-Rebecquestraat;NO;0,42;1
2015-08-01 23:00:00+02:00;Den Haag-Rebecquestraat;PM10;26,19;3
2015-08-01 23:00:00+02:00;Den Haag-Rebecquestraat;NO2;43,03;4
2015-08-01 23:00:00+02:00;Den Haag-Rebecquestraat;O3;70,74;5
2015-08-02 00:00:00+02:00;Den Haag-Rebecquestraat;PM10;18,51;2
2015-08-02 00:00:00+02:00;Den Haag-Rebecquestraat;NO2;54,03;5
2015-08-02 00:00:00+02:00;Den Haag-Rebecquestraat;NO;0,63;1
2015-08-02 00:00:00+02:00;Den Haag-Rebecquestraat;O3;57,98;4
2015-08-02 01:00:00+02:00;Den Haag-Rebecquestraat;O3;18,66;2
2015-08-02 01:00:00+02:00;Den Haag-Rebecquestraat;NO;1,33;1
2015-08-02 01:00:00+02:00;Den Haag-Rebecquestraat;PM10;40,27;4
2015-08-02 01:00:00+02:00;Den Haag-Rebecquestraat;NO2;104,29;8
2015-08-02 02:00:00+02:00;Den Haag-Rebecquestraat;PM10;27,47;3
2015-08-02 02:00:00+02:00;Den Haag-Rebecquestraat;O3;62,23;5
2015-08-02 03:00:00+02:00;Den Haag-Rebecquestraat;O3;74,52;5
2015-08-02 03:00:00+02:00;Den Haag-Rebecquestraat;NO2;27,67;3
2015-08-02 03:00:00+02:00;Den Haag-Rebecquestraat;PM10;26,19;3
2015-08-02 03:00:00+02:00;Den Haag-Rebecquestraat;NO;0,08;1
2015-08-02 04:00:00+02:00;Den Haag-Rebecquestraat;PM10;26,19;3
2015-08-02 04:00:00+02:00;Den Haag-Rebecquestraat;NO;0,03;1
2015-08-02 04:00:00+02:00;Den Haag-Rebecquestraat;NO2;27,52;3
2015-08-02 05:00:00+02:00;Den Haag-Rebecquestraat;NO2;32,65;4
2015-08-02 05:00:00+02:00;Den Haag-Rebecquestraat;PM10;23,63;3
2015-08-02 05:00:00+02:00;Den Haag-Rebecquestraat;O3;49,14;4
2015-08-02 05:00:00+02:00;Den Haag-Rebecquestraat;NO;0,03;1
2015-08-02 06:00:00+02:00;Den Haag-Rebecquestraat;O3;33,19;3
2015-08-02 06:00:00+02:00;Den Haag-Rebecquestraat;NO;0,12;1
2015-08-02 06:00:00+02:00;Den Haag-Rebecquestraat;PM10;21,07;3
2015-08-02 06:00:00+02:00;Den Haag-Rebecquestraat;NO2;42,98;4
2015-08-02 07:00:00+02:00;Den Haag-Rebecquestraat;O3;23,8;2
2015-08-02 07:00:00+02:00;Den Haag-Rebecquestraat;PM10;21,07;3
2015-08-02 07:00:00+02:00;Den Haag-Rebecquestraat;NO2;53,73;5
2015-08-02 07:00:00+02:00;Den Haag-Rebecquestraat;NO;2,36;1
2015-08-02 08:00:00+02:00;Den Haag-Rebecquestraat;O3;26,66;2
2015-08-02 08:00:00+02:00;Den Haag-Rebecquestraat;PM10;27,47;3
2015-08-02 08:00:00+02:00;Den Haag-Rebecquestraat;NO2;52,02;5
2015-08-02 08:00:00+02:00;Den Haag-Rebecquestraat;NO;6,5;1
2015-08-02 09:00:00+02:00;Den Haag-Rebecquestraat;O3;27,47;2
2015-08-02 09:00:00+02:00;Den Haag-Rebecquestraat;NO;10,2;2
2015-08-02 09:00:00+02:00;Den Haag-Rebecquestraat;NO2;48,58;5
2015-08-02 09:00:00+02:00;Den Haag-Rebecquestraat;PM10;19,79;2
2015-08-02 10:00:00+02:00;Den Haag-Rebecquestraat;NO;8,64;1
2015-08-02 10:00:00+02:00;Den Haag-Rebecquestraat;NO2;38,81;4
2015-08-02 10:00:00+02:00;Den Haag-Rebecquestraat;O3;39,97;3
2015-08-02 11:00:00+02:00;Den Haag-Rebecquestraat;O3;74,67;5
2015-08-02 11:00:00+02:00;Den Haag-Rebecquestraat;NO;3,19;1
2015-08-02 11:00:00+02:00;Den Haag-Rebecquestraat;NO2;23,38;3
2015-08-02 12:00:00+02:00;Den Haag-Rebecquestraat;PM10;4,43;1
2015-08-02 12:00:00+02:00;Den Haag-Rebecquestraat;O3;113,64;7
2015-08-02 12:00:00+02:00;Den Haag-Rebecquestraat;NO;0,69;1
2015-08-02 12:00:00+02:00;Den Haag-Rebecquestraat;NO2;13,1;2
2015-08-02 13:00:00+02:00;Den Haag-Rebecquestraat;NO2;12,29;2
2015-08-02 13:00:00+02:00;Den Haag-Rebecquestraat;O3;122,62;7
2015-08-02 13:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-02 13:00:00+02:00;Den Haag-Rebecquestraat;NO;0,58;1
2015-08-02 14:00:00+02:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-08-02 14:00:00+02:00;Den Haag-Rebecquestraat;NO2;15,41;2
2015-08-02 14:00:00+02:00;Den Haag-Rebecquestraat;O3;126,4;7
2015-08-02 14:00:00+02:00;Den Haag-Rebecquestraat;NO;0,87;1
2015-08-02 15:00:00+02:00;Den Haag-Rebecquestraat;PM10;5,71;1
2015-08-02 15:00:00+02:00;Den Haag-Rebecquestraat;O3;138,78;7
2015-08-02 15:00:00+02:00;Den Haag-Rebecquestraat;NO2;13,17;2
2015-08-02 15:00:00+02:00;Den Haag-Rebecquestraat;NO;0,41;1
2015-08-02 16:00:00+02:00;Den Haag-Rebecquestraat;NO2;12,84;2
2015-08-02 16:00:00+02:00;Den Haag-Rebecquestraat;O3;157,36;8
2015-08-02 16:00:00+02:00;Den Haag-Rebecquestraat;PM10;3,15;1
2015-08-02 16:00:00+02:00;Den Haag-Rebecquestraat;NO;0,35;1
2015-08-02 17:00:00+02:00;Den Haag-Rebecquestraat;PM10;22,35;3
2015-08-02 17:00:00+02:00;Den Haag-Rebecquestraat;O3;148,76;8
2015-08-02 17:00:00+02:00;Den Haag-Rebecquestraat;NO;0,65;1
2015-08-02 17:00:00+02:00;Den Haag-Rebecquestraat;NO2;14,28;2
2015-08-02 18:00:00+02:00;Den Haag-Rebecquestraat;PM10;22,35;3
2015-08-02 18:00:00+02:00;Den Haag-Rebecquestraat;O3;132,03;7
2015-08-02 18:00:00+02:00;Den Haag-Rebecquestraat;NO;0,87;1
2015-08-02 18:00:00+02:00;Den Haag-Rebecquestraat;NO2;13,58;2
2015-08-02 19:00:00+02:00;Den Haag-Rebecquestraat;O3;145,72;8
2015-08-02 19:00:00+02:00;Den Haag-Rebecquestraat;NO2;9,88;1
2015-08-02 19:00:00+02:00;Den Haag-Rebecquestraat;NO;0,13;1
2015-08-02 19:00:00+02:00;Den Haag-Rebecquestraat;PM10;27,47;3
2015-08-02 20:00:00+02:00;Den Haag-Rebecquestraat;O3;135,5;7
2015-08-02 20:00:00+02:00;Den Haag-Rebecquestraat;PM10;9,55;1
2015-08-02 20:00:00+02:00;Den Haag-Rebecquestraat;NO2;11,04;2
2015-08-02 21:00:00+02:00;Den Haag-Rebecquestraat;PM10;18,51;2
2015-08-02 21:00:00+02:00;Den Haag-Rebecquestraat;O3;140,14;8
2015-08-02 21:00:00+02:00;Den Haag-Rebecquestraat;NO2;14,13;2
2015-08-02 21:00:00+02:00;Den Haag-Rebecquestraat;NO;0,04;1
2015-08-02 22:00:00+02:00;Den Haag-Rebecquestraat;O3;128,43;7
2015-08-02 22:00:00+02:00;Den Haag-Rebecquestraat;NO2;16,98;2
2015-08-02 22:00:00+02:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-08-02 23:00:00+02:00;Den Haag-Rebecquestraat;PM10;38,99;4
2015-08-02 23:00:00+02:00;Den Haag-Rebecquestraat;NO2;20,82;3
2015-08-02 23:00:00+02:00;Den Haag-Rebecquestraat;O3;119,18;7
2015-08-03 00:00:00+02:00;Den Haag-Rebecquestraat;PM10;23,63;3
2015-08-03 00:00:00+02:00;Den Haag-Rebecquestraat;NO2;25,19;3
2015-08-03 00:00:00+02:00;Den Haag-Rebecquestraat;O3;107,52;7
2015-08-03 01:00:00+02:00;Den Haag-Rebecquestraat;PM10;23,63;3
2015-08-03 01:00:00+02:00;Den Haag-Rebecquestraat;NO2;26,21;3
2015-08-03 01:00:00+02:00;Den Haag-Rebecquestraat;NO;0,07;1
2015-08-03 01:00:00+02:00;Den Haag-Rebecquestraat;O3;98,37;6
2015-08-03 02:00:00+02:00;Den Haag-Rebecquestraat;PM10;8,27;1
2015-08-03 02:00:00+02:00;Den Haag-Rebecquestraat;O3;98,16;6
2015-08-03 03:00:00+02:00;Den Haag-Rebecquestraat;PM10;28,75;3
2015-08-03 03:00:00+02:00;Den Haag-Rebecquestraat;O3;89,16;6
2015-08-03 03:00:00+02:00;Den Haag-Rebecquestraat;NO2;13,51;2
2015-08-03 04:00:00+02:00;Den Haag-Rebecquestraat;NO2;15,44;2
2015-08-03 04:00:00+02:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-08-03 04:00:00+02:00;Den Haag-Rebecquestraat;O3;80,23;6
2015-08-03 05:00:00+02:00;Den Haag-Rebecquestraat;PM10;21,07;3
2015-08-03 05:00:00+02:00;Den Haag-Rebecquestraat;NO2;17,89;2
2015-08-03 05:00:00+02:00;Den Haag-Rebecquestraat;O3;71,84;5
2015-08-03 06:00:00+02:00;Den Haag-Rebecquestraat;O3;64,26;5
2015-08-03 06:00:00+02:00;Den Haag-Rebecquestraat;NO2;21,42;3
2015-08-03 06:00:00+02:00;Den Haag-Rebecquestraat;PM10;22,35;3
2015-08-03 07:00:00+02:00;Den Haag-Rebecquestraat;O3;54,32;4
2015-08-03 07:00:00+02:00;Den Haag-Rebecquestraat;PM10;22,35;3
2015-08-03 07:00:00+02:00;Den Haag-Rebecquestraat;NO;0,67;1
2015-08-03 07:00:00+02:00;Den Haag-Rebecquestraat;NO2;32,41;4
2015-08-03 08:00:00+02:00;Den Haag-Rebecquestraat;PM10;26,19;3
2015-08-03 08:00:00+02:00;Den Haag-Rebecquestraat;O3;39,33;3
2015-08-03 08:00:00+02:00;Den Haag-Rebecquestraat;NO;4,79;1
2015-08-03 08:00:00+02:00;Den Haag-Rebecquestraat;NO2;53,4;5
2015-08-03 09:00:00+02:00;Den Haag-Rebecquestraat;NO2;69,12;6
2015-08-03 09:00:00+02:00;Den Haag-Rebecquestraat;O3;38,72;3
2015-08-03 09:00:00+02:00;Den Haag-Rebecquestraat;NO;11,42;2
2015-08-03 09:00:00+02:00;Den Haag-Rebecquestraat;PM10;26,19;3
2015-08-03 10:00:00+02:00;Den Haag-Rebecquestraat;NO;5,7;1
2015-08-03 10:00:00+02:00;Den Haag-Rebecquestraat;PM10;6,99;1
2015-08-03 10:00:00+02:00;Den Haag-Rebecquestraat;O3;65,94;5
2015-08-03 10:00:00+02:00;Den Haag-Rebecquestraat;NO2;50,89;5
2015-08-03 11:00:00+02:00;Den Haag-Rebecquestraat;NO;4,55;1
2015-08-03 11:00:00+02:00;Den Haag-Rebecquestraat;NO2;41,72;4
2015-08-03 11:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-03 11:00:00+02:00;Den Haag-Rebecquestraat;O3;83,7;6
2015-08-03 12:00:00+02:00;Den Haag-Rebecquestraat;O3;103,87;7
2015-08-03 12:00:00+02:00;Den Haag-Rebecquestraat;PM10;17,23;2
2015-08-03 12:00:00+02:00;Den Haag-Rebecquestraat;NO2;29,38;3
2015-08-03 12:00:00+02:00;Den Haag-Rebecquestraat;NO;2,98;1
2015-08-03 13:00:00+02:00;Den Haag-Rebecquestraat;PM10;4,43;1
2015-08-03 13:00:00+02:00;Den Haag-Rebecquestraat;O3;119,06;7
2015-08-03 13:00:00+02:00;Den Haag-Rebecquestraat;NO2;15,03;2
2015-08-03 13:00:00+02:00;Den Haag-Rebecquestraat;NO;1,45;1
2015-08-03 14:00:00+02:00;Den Haag-Rebecquestraat;PM10;21,07;3
2015-08-03 14:00:00+02:00;Den Haag-Rebecquestraat;NO2;11,51;2
2015-08-03 14:00:00+02:00;Den Haag-Rebecquestraat;NO;1,16;1
2015-08-03 14:00:00+02:00;Den Haag-Rebecquestraat;O3;116,65;7
2015-08-03 15:00:00+02:00;Den Haag-Rebecquestraat;O3;97,99;6
2015-08-03 15:00:00+02:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-08-03 15:00:00+02:00;Den Haag-Rebecquestraat;NO2;10,63;2
2015-08-03 15:00:00+02:00;Den Haag-Rebecquestraat;NO;1,47;1
2015-08-03 16:00:00+02:00;Den Haag-Rebecquestraat;O3;77,07;5
2015-08-03 16:00:00+02:00;Den Haag-Rebecquestraat;NO;1,33;1
2015-08-03 16:00:00+02:00;Den Haag-Rebecquestraat;PM10;17,23;2
2015-08-03 16:00:00+02:00;Den Haag-Rebecquestraat;NO2;6,37;1
2015-08-03 17:00:00+02:00;Den Haag-Rebecquestraat;O3;79,86;5
2015-08-03 17:00:00+02:00;Den Haag-Rebecquestraat;NO2;4,76;1
2015-08-03 17:00:00+02:00;Den Haag-Rebecquestraat;NO;0,65;1
2015-08-03 17:00:00+02:00;Den Haag-Rebecquestraat;PM10;9,55;1
2015-08-03 18:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-03 18:00:00+02:00;Den Haag-Rebecquestraat;O3;79,03;5
2015-08-03 18:00:00+02:00;Den Haag-Rebecquestraat;NO;1,19;1
2015-08-03 18:00:00+02:00;Den Haag-Rebecquestraat;NO2;9,11;1
2015-08-03 19:00:00+02:00;Den Haag-Rebecquestraat;O3;76,4;5
2015-08-03 19:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-03 19:00:00+02:00;Den Haag-Rebecquestraat;NO;0,41;1
2015-08-03 19:00:00+02:00;Den Haag-Rebecquestraat;NO2;5,94;1
2015-08-03 20:00:00+02:00;Den Haag-Rebecquestraat;PM10;3,15;1
2015-08-03 20:00:00+02:00;Den Haag-Rebecquestraat;NO2;14,73;2
2015-08-03 20:00:00+02:00;Den Haag-Rebecquestraat;NO;1,48;1
2015-08-03 20:00:00+02:00;Den Haag-Rebecquestraat;O3;61,61;5
2015-08-03 21:00:00+02:00;Den Haag-Rebecquestraat;O3;66,81;5
2015-08-03 21:00:00+02:00;Den Haag-Rebecquestraat;PM10;6,99;1
2015-08-03 21:00:00+02:00;Den Haag-Rebecquestraat;NO2;6,99;1
2015-08-03 21:00:00+02:00;Den Haag-Rebecquestraat;NO;0,23;1
2015-08-03 22:00:00+02:00;Den Haag-Rebecquestraat;PM10;6,99;1
2015-08-03 22:00:00+02:00;Den Haag-Rebecquestraat;O3;60,08;5
2015-08-03 22:00:00+02:00;Den Haag-Rebecquestraat;NO;0,3;1
2015-08-03 22:00:00+02:00;Den Haag-Rebecquestraat;NO2;11,1;2
2015-08-03 23:00:00+02:00;Den Haag-Rebecquestraat;NO;0,63;1
2015-08-03 23:00:00+02:00;Den Haag-Rebecquestraat;O3;50,93;4
2015-08-03 23:00:00+02:00;Den Haag-Rebecquestraat;NO2;16,34;2
2015-08-03 23:00:00+02:00;Den Haag-Rebecquestraat;PM10;30,03;4
2015-08-04 00:00:00+02:00;Den Haag-Rebecquestraat;O3;23,47;2
2015-08-04 00:00:00+02:00;Den Haag-Rebecquestraat;NO;1,7;1
2015-08-04 00:00:00+02:00;Den Haag-Rebecquestraat;NO2;38,8;4
2015-08-04 00:00:00+02:00;Den Haag-Rebecquestraat;PM10;24,91;3
2015-08-04 01:00:00+02:00;Den Haag-Rebecquestraat;PM10;23,63;3
2015-08-04 01:00:00+02:00;Den Haag-Rebecquestraat;NO2;45,92;5
2015-08-04 01:00:00+02:00;Den Haag-Rebecquestraat;O3;21,68;2
2015-08-04 01:00:00+02:00;Den Haag-Rebecquestraat;NO;0,9;1
2015-08-04 02:00:00+02:00;Den Haag-Rebecquestraat;O3;27,98;2
2015-08-04 02:00:00+02:00;Den Haag-Rebecquestraat;PM10;10,83;2
2015-08-04 03:00:00+02:00;Den Haag-Rebecquestraat;O3;29,18;2
2015-08-04 03:00:00+02:00;Den Haag-Rebecquestraat;PM10;27,47;3
2015-08-04 04:00:00+02:00;Den Haag-Rebecquestraat;PM10;26,19;3
2015-08-04 04:00:00+02:00;Den Haag-Rebecquestraat;O3;25,77;2
2015-08-04 05:00:00+02:00;Den Haag-Rebecquestraat;O3;20,33;2
2015-08-04 05:00:00+02:00;Den Haag-Rebecquestraat;PM10;37,71;4
2015-08-04 06:00:00+02:00;Den Haag-Rebecquestraat;PM10;17,23;2
2015-08-04 06:00:00+02:00;Den Haag-Rebecquestraat;O3;41,34;4
2015-08-04 07:00:00+02:00;Den Haag-Rebecquestraat;O3;50,25;4
2015-08-04 07:00:00+02:00;Den Haag-Rebecquestraat;PM10;31,31;4
2015-08-04 08:00:00+02:00;Den Haag-Rebecquestraat;PM10;22,35;3
2015-08-04 08:00:00+02:00;Den Haag-Rebecquestraat;O3;30,58;3
2015-08-04 09:00:00+02:00;Den Haag-Rebecquestraat;O3;20,96;2
2015-08-04 09:00:00+02:00;Den Haag-Rebecquestraat;PM10;18,51;2
2015-08-04 10:00:00+02:00;Den Haag-Rebecquestraat;O3;50,97;4
2015-08-04 10:00:00+02:00;Den Haag-Rebecquestraat;PM10;3,15;1
2015-08-04 11:00:00+02:00;Den Haag-Rebecquestraat;NO2;6,94;1
2015-08-04 11:00:00+02:00;Den Haag-Rebecquestraat;O3;61,52;5
2015-08-04 11:00:00+02:00;Den Haag-Rebecquestraat;NO;0,44;1
2015-08-04 11:00:00+02:00;Den Haag-Rebecquestraat;PM10;5,71;1
2015-08-04 12:00:00+02:00;Den Haag-Rebecquestraat;O3;62,61;5
2015-08-04 12:00:00+02:00;Den Haag-Rebecquestraat;NO;0,44;1
2015-08-04 12:00:00+02:00;Den Haag-Rebecquestraat;NO2;8,67;1
2015-08-04 12:00:00+02:00;Den Haag-Rebecquestraat;PM10;9,55;1
2015-08-04 13:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-04 13:00:00+02:00;Den Haag-Rebecquestraat;O3;61,18;5
2015-08-04 13:00:00+02:00;Den Haag-Rebecquestraat;NO;1,91;1
2015-08-04 13:00:00+02:00;Den Haag-Rebecquestraat;NO2;9,05;1
2015-08-04 14:00:00+02:00;Den Haag-Rebecquestraat;NO2;5,45;1
2015-08-04 14:00:00+02:00;Den Haag-Rebecquestraat;PM10;12,11;2
2015-08-04 14:00:00+02:00;Den Haag-Rebecquestraat;O3;73,8;5
2015-08-04 14:00:00+02:00;Den Haag-Rebecquestraat;NO;1,36;1
2015-08-04 15:00:00+02:00;Den Haag-Rebecquestraat;NO2;4,48;1
2015-08-04 15:00:00+02:00;Den Haag-Rebecquestraat;NO;0,99;1
2015-08-04 15:00:00+02:00;Den Haag-Rebecquestraat;PM10;8,27;1
2015-08-04 15:00:00+02:00;Den Haag-Rebecquestraat;O3;75,57;5
2015-08-04 16:00:00+02:00;Den Haag-Rebecquestraat;PM10;13,39;2
2015-08-04 16:00:00+02:00;Den Haag-Rebecquestraat;NO2;2,47;1
2015-08-04 16:00:00+02:00;Den Haag-Rebecquestraat;NO;0,1;1
2015-08-04 16:00:00+02:00;Den Haag-Rebecquestraat;O3;83,68;6
2015-08-04 17:00:00+02:00;Den Haag-Rebecquestraat;NO;0,44;1
2015-08-04 17:00:00+02:00;Den Haag-Rebecquestraat;NO2;3,09;1
2015-08-04 17:00:00+02:00;Den Haag-Rebecquestraat;O3;84,24;6
2015-08-04 17:00:00+02:00;Den Haag-Rebecquestraat;PM10;15,95;2
2015-08-04 18:00:00+02:00;Den Haag-Rebecquestraat;NO2;4,37;1
2015-08-04 18:00:00+02:00;Den Haag-Rebecquestraat;PM10;18,51;2
2015-08-04 18:00:00+02:00;Den Haag-Rebecquestraat;O3;84,99;6
2015-08-04 18:00:00+02:00;Den Haag-Rebecquestraat;NO;0,57;1
2015-08-04 19:00:00+02:00;Den Haag-Rebecquestraat;PM10;21,07;3
2015-08-04 19:00:00+02:00;Den Haag-Rebecquestraat;NO2;6,43;1
2015-08-04 19:00:00+02:00;Den Haag-Rebecquestraat;O3;76,6;5
2015-08-04 19:00:00+02:00;Den Haag-Rebecquestraat;NO;0,85;1
2015-08-04 20:00:00+02:00;Den Haag-Rebecquestraat;PM10;35,15;4
2015-08-04 20:00:00+02:00;Den Haag-Rebecquestraat;NO;0,22;1
2015-08-04 20:00:00+02:00;Den Haag-Rebecquestraat;NO2;3,57;1
2015-08-04 20:00:00+02:00;Den Haag-Rebecquestraat;O3;83,34;6
2015-08-04 21:00:00+02:00;Den Haag-Rebecquestraat;O3;79,42;5
2015-08-04 21:00:00+02:00;Den Haag-Rebecquestraat;NO2;5,65;1
2015-08-04 21:00:00+02:00;Den Haag-Rebecquestraat;PM10;38,99;4
2015-08-04 22:00:00+02:00;Den Haag-Rebecquestraat;NO2;11,59;2
2015-08-04 22:00:00+02:00;Den Haag-Rebecquestraat;O3;75,81;5
